Empresa,Resolución,Fecha,Expediente,Multa (UT),Unidad,Multa ($),Discriminación,Tipo Sanción,Año
Telefónica de Argentina S.A.,435-DISPAFTICDINAU/2015,08/01/15,3681-EXPCNC/2015,$ 2.100.000,UT,$ 98.490,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,429-DISPAFTICDINAU/2015,08/01/15,2375-EXPCNC/2015,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telmex Argentina,436-DISPAFTICDINAU/2015,08/01/15,23-EXPCNC/2015,$ 500.000,UT,$ 23.450,Facturación,Multa,2015
Telecom Argentina S.A.,437-DISPAFTICDINAU/2015,08/01/15,2232-EXPCNC/2015,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,438-DISPAFTICDINAU/2015,08/01/15,4732-EXPCNC/2015,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,439-DISPAFTICDINAU/2015,08/01/15,3565-EXPCNC/2014,$ 4.400.000,UT,$ 206.360,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,440-DISPAFTICDINAU/2015,08/01/15,9384-EXPCNC/2014,$ 4.800.000,UT,$ 225.120,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,441-DISPAFTICDINAU/2015,08/01/15,4987-EXPCNC/2014,$ 4.800.000,UT,$ 225.120,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,442-DISPAFTICDINAU/2015,08/01/15,9715-EXPCNC/2014,$ 1.000.000,UT,$ 46.900,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,443-DISPAFTICDINAU/2015,08/01/15,1715-EXPCNC/2015,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,444-DISPAFTICDINAU/2015,08/01/15,8461-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,445-DISPAFTICDINAU/2015,08/01/15,989-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,446-DISPAFTICDINAU/2015,08/01/15,5582-EXPCNC/2015,$ 5.500.000,UT,$ 257.950,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,447-DISPAFTICDINAU/2015,08/01/15,4571-EXPCNC/2015,$ 2.300.000,UT,$ 107.870,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,448-DISPAFTICDINAU/2015,08/01/15,2030-EXPCNC/2014,$ 4.000.000,UT,$ 187.600,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,449-DISPAFTICDINAU/2015,08/01/15,3807-EXPCNC/2014,$ 2.200.000,UT,$ 103.180,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,450-DISPAFTICDINAU/2015,08/01/15,10243-EXPCNC/2012,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,457-DISPAFTICDINAU/2015,08/01/15,2397-EXPCNC/2014,$ 800.000,UT,$ 37.520,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,458-DISPAFTICDINAU/2015,08/01/15,163-EXPCNC/2015,$ 2.400.000,UT,$ 112.560,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,459-DISPAFTICDINAU/2015,08/01/15,972-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,460-DISPAFTICDINAU/2015,08/01/15,9907-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,461-DISPAFTICDINAU/2015,08/01/15,2028-EXPCNC/2014,$ 4.000.000,UT,$ 187.600,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,501-DISPAFTICDINAU/2015,13/01/15,14194-EXPCNC/2013,$ 1.800.000,UT,$ 84.420,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,502-DISPAFTICDINAU/2015,13/01/15,3541-EXPCNC/2014,$ 4.500.000,UT,$ 211.050,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,503-DISPAFTICDINAU/2015,13/01/15,12640-EXPCNC/2014,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,504-DISPAFTICDINAU/2015,13/01/15,1805-EXPCNC/2014,$ 1.600.000,UT,$ 75.040,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,505-DISPAFTICDINAU/2015,13/01/15,998-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telmex Argentina,506-DISPAFTICDINAU/2015,13/01/15,18023-EXPCNC/2014,$ 3.200.000,UT,$ 150.080,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,507-DISPAFTICDINAU/2015,13/01/15,1795-EXPCNC/2015,$ 2.100.000,UT,$ 98.490,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,508-DISPAFTICDINAU/2015,13/01/15,5033-EXPCNC/2014,$ 1.400.000,UT,$ 65.660,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,509-DISPAFTICDINAU/2015,13/01/15,778-EXPCNC/2015,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,510-DISPAFTICDINAU/2015,13/01/15,1776-EXPCNC/2015,$ 2.200.000,UT,$ 103.180,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,511-DISPAFTICDINAU/2015,13/01/15,7648-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,512-DISPAFTICDINAU/2015,13/01/15,5127-EXPCNC/2015,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Personal S.A.,513-DISPAFTICDINAU/2015,13/01/15,3756-EXPCNC/2015,$ 1.600.000,UT,$ 75.040,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,514-DISPAFTICDINAU/2015,13/01/15,2552-EXPCNC/2015,$ 2.400.000,UT,$ 112.560,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,515-DISPAFTICDINAU/2015,13/01/15,779-EXPCNC/2015,$ 100.000,UT,$ 4.690,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,517-DISPAFTICDINAU/2015,13/01/15,5684-EXPCNC/2015,$ 500.000,UT,$ 23.450,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,518-DISPAFTICDINAU/2015,13/01/15,6357-EXPCNC/2015,$ 100.000,UT,$ 4.690,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,519-DISPAFTICDINAU/2015,13/01/15,4845-EXPCNC/2015,,UT,$ 0,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,520-DISPAFTICDINAU/2015,13/01/15,16619-EXPCNC/2014,$ 600.000,UT,$ 28.140,Facturación,Multa,2015
Telefónica de Argentina S.A.,521-DISPAFTICDINAU/2015,13/01/15,6338-EXPCNC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telecentro,522-DISPAFTICDINAU/2015,13/01/15,6340-EXPCNC/2015,$ 500.000,UT,$ 23.450,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,523-DISPAFTICDINAU/2015,13/01/15,646-EXPCNC/2015,$ 800.000,UT,$ 37.520,Facturación,Multa,2015
Telefónica de Argentina S.A.,524-DISPAFTICDINAU/2015,13/01/15,5414-EXPCNC/2015,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telefónica Moviles Argentina,525-DISPAFTICDINAU/2015,13/01/15,5532-EXPCNC/2015,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,526-DISPAFTICDINAU/2015,13/01/15,5324-EXPCNC/2015,$ 500.000,UT,$ 23.450,Facturación,Multa,2015
Telefónica de Argentina S.A.,527-DISPAFTICDINAU/2015,13/01/15,5474-EXPCNC/2015,$ 800.000,UT,$ 37.520,Facturación,Multa,2015
Telefónica de Argentina S.A.,528-DISPAFTICDINAU/2015,13/01/15,12909-EXPCNC/2014,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,529-DISPAFTICDINAU/2015,13/01/15,3331-EXPCNC/2015,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,530-DISPAFTICDINAU/2015,13/01/15,9714-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecentro,531-DISPAFTICDINAU/2015,13/01/15,9923-EXPCNC/2013,$ 400.000,UT,$ 18.760,Incomunicación,Multa,2015
Telecom Argentina S.A.,462-DISPAFTICDINAU/2015,08/01/15,1369-EXPCNC/2015,$ 800.000,UT,$ 37.520,Facturación,Multa,2015
Telefónica Moviles Argentina,463-DISPAFTICDINAU/2015,08/01/15,673-EXPCNC/2015,$ 4.800.000,UT,$ 225.120,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,464-DISPAFTICDINAU/2015,08/01/15,16139-EXPCNC/2014,$ 800.000,UT,$ 37.520,Baja Servicio,Multa,2015
Telefónica Moviles Argentina,465-DISPAFTICDINAU/2015,08/01/15,3881-EXPCNC/2015,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,466-DISPAFTICDINAU/2015,08/01/15,5397-EXPCNC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telecom Personal S.A.,467-DISPAFTICDINAU/2015,08/01/15,1404-EXPCNC/2015,$ 4.800.000,UT,$ 225.120,Facturación,Multa,2015
Telecom Argentina S.A.,468-DISPAFTICDINAU/2015,09/01/15,8452-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,469-DISPAFTICDINAU/2015,09/01/15,1798-EXPCNC/2015,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,470-DISPAFTICDINAU/2015,09/01/15,5649-EXPCNC/2015,$ 500.000,UT,$ 23.450,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,471-DISPAFTICDINAU/2015,09/01/15,4700-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,472-DISPAFTICDINAU/2015,09/01/15,1836-EXPCNC/2014,$ 6.400.000,UT,$ 300.160,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,473-DISPAFTICDINAU/2015,09/01/15,2756-EXPCNC/2014,$ 4.400.000,UT,$ 206.360,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,516-DISPAFTICDINAU/2015,13/01/15,2858-EXPCNC/2014,$ 12.000.000,UT,$ 562.800,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,474-DISPAFTICDINAU/2015,09/01/15,5231-EXPCNC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,475-DISPAFTICDINAU/2015,09/01/15,5109-EXPCNC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,476-DISPAFTICDINAU/2015,09/01/15,3947-EXPCNC/2015,$ 800.000,UT,$ 37.520,Facturación,Multa,2015
Telecom Argentina S.A.,532-DISPAFTICDINAU/2015,13/01/15,4701-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,477-DISPAFTICDINAU/2015,09/01/15,816-EXPCNC/2015,$ 800.000,UT,$ 37.520,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,533-DISPAFTICDINAU/2015,13/01/15,8918-EXPCNC/2014,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,534-DISPAFTICDINAU/2015,13/01/15,10440-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,478-DISPAFTICDINAU/2015,09/01/15,4637-EXPCNC/2015,$ 100.000,UT,$ 4.690,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,479-DISPAFTICDINAU/2015,09/01/15,1385-EXPCNC/2015,$ 1.600.000,UT,$ 75.040,Facturación,Multa,2015
Telecom Argentina S.A.,480-DISPAFTICDINAU/2015,09/01/15,17064-EXPCNC/2014,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,535-DISPAFTICDINAU/2015,13/01/15,2017-EXPCNC/2015,$ 100.000,UT,$ 4.690,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,536-DISPAFTICDINAU/2015,13/01/15,15504-EXPCNC/2014,$ 2.300.000,UT,$ 107.870,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,537-DISPAFTICDINAU/2015,13/01/15,240-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,538-DISPAFTICDINAU/2015,13/01/15,6311-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,481-DISPAFTICDINAU/2015,09/01/15,1142-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,482-DISPAFTICDINAU/2015,09/01/15,3149-EXPCNC/2015,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,483-DISPAFTICDINAU/2015,09/01/15,751-EXPCNC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,484-DISPAFTICDINAU/2015,09/01/15,11507-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,485-DISPAFTICDINAU/2015,09/01/15,14-EXPCNC/2014,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,486-DISPAFTICDINAU/2015,09/01/15,1252-EXPAFTIC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,487-DISPAFTICDINAU/2015,09/01/15,1935-EXPAFTIC/2015,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telecom Personal S.A.,488-DISPAFTICDINAU/2015,09/01/15,1445-EXPCNC/2015,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,489-DISPAFTICDINAU/2015,09/01/15,1025-EXPCNC/2015,$ 800.000,UT,$ 37.520,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,490-DISPAFTICDINAU/2015,09/01/15,4504-EXPCNC/2015,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,539-DISPAFTICDINAU/2015,13/01/15,17790-EXPCNC/2014,$ 400.000,UT,$ 18.760,Cambio de Número,Multa,2015
Telecom Argentina S.A.,540-DISPAFTICDINAU/2015,13/01/15,2504-EXPCNC/2014,$ 2.900.000,UT,$ 136.010,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,541-DISPAFTICDINAU/2015,13/01/15,4129-EXPCNC/2014,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,542-DISPAFTICDINAU/2015,13/01/15,16100-EXPCNC/2014,$ 100.000,UT,$ 4.690,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,543-DISPAFTICDINAU/2015,13/01/15,6669-EXPCNC/2012,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,544-DISPAFTICDINAU/2015,13/01/15,7814-EXPCNC/2012,$ 500.000,UT,$ 23.450,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,545-DISPAFTICDINAU/2015,13/01/15,1459-EXPAFTIC/2015,$ 3.200.000,UT,$ 150.080,Reparación Servicio,Multa,2015
Telefónica Moviles Argentina,546-DISPAFTICDINAU/2015,13/01/15,985-EXPAFTIC/2015,$ 400.000,UT,$ 18.760,Cambio de Plan,Multa,2015
Telecom Argentina S.A.,547-DISPAFTICDINAU/2015,13/01/15,15018-EXPCNC/2013,$ 4.000.000,UT,$ 187.600,Instalación Servicio,Multa,2015
Telecom Personal S.A.,491-DISPAFTICDINAU/2015,09/01/15,1307-EXPCNC/2015,$ 800.000,UT,$ 37.520,Facturación,Multa,2015
Telecom Argentina S.A.,548-DISPAFTICDINAU/2015,13/01/15,4587-EXPCNC/2015,$ 5.600.000,UT,$ 262.640,Instalación Servicio,Multa,2015
Telefónica de Argentina S.A.,549-DISPAFTICDINAU/2015,13/01/15,10877-EXPCNC/2014,$ 4.000.000,UT,$ 187.600,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,550-DISPAFTICDINAU/2015,13/01/15,6735-EXPCNC/2012,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telefónica de Argentina S.A.,907-DISPAFTICDINAU/2015,20/01/15,524-EXPCNC/2015,$ 11.600.000,UT,$ 544.040,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,492-DISPAFTICDINAU/2015,09/01/15,2550-EXPCNC/2015,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,1285-DISPAFTICDINAU/2015,03/01/15,2866-EXPCNC/2014,$ 11.200.000,UT,$ 525.280,Reparación Servicio,Multa,2015
Telecentro,493-DISPAFTICDINAU/2015,09/01/15,18021-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,494-DISPAFTICDINAU/2015,09/01/15,3014-EXPCNC/2014,$ 800.000,UT,$ 37.520,Cambio de Domicilio,Multa,2015
Telefónica de Argentina S.A.,551-DISPAFTICDINAU/2015,13/01/15,2463-EXPCNC/2014,$ 7.200.000,UT,$ 337.680,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,552-DISPAFTICDINAU/2015,13/01/15,3235-EXPCNC/2015,$ 2.300.000,UT,$ 107.870,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,553-DISPAFTICDINAU/2015,13/01/15,13800-EXPCNC/2013,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,554-DISPAFTICDINAU/2015,13/01/15,12721-EXPCNC/2013,$ 3.200.000,UT,$ 150.080,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,555-DISPAFTICDINAU/2015,13/01/15,3002-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,556-DISPAFTICDINAU/2015,13/01/15,5403-EXPCNC/2015,$ 400.000,UT,$ 18.760,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,557-DISPAFTICDINAU/2015,13/01/15,6422-EXPCNC/2014,$ 2.300.000,UT,$ 107.870,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,558-DISPAFTICDINAU/2015,16/01/15,5524-EXPCNC/2013,$ 500.000,UT,$ 23.450,Facturación,Multa,2015
Telecom Argentina S.A.,559-DISPAFTICDINAU/2015,16/01/15,10352-EXPCNC/2014,$ 3.200.000,UT,$ 150.080,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,560-DISPAFTICDINAU/2015,16/01/15,4273-EXPCNC/2015,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,498-DISPAFTICDINAU/2015,13/01/15,6433-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,499-DISPAFTICDINAU/2015,13/01/15,12715-EXPCNC/2013,$ 4.000.000,UT,$ 187.600,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,561-DISPAFTICDINAU/2015,16/01/15,9885-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,495-DISPAFTICDINAU/2015,09/01/15,17221-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,496-DISPAFTICDINAU/2015,09/01/15,1390-EXPCNC/2015,$ 1.200.000,UT,$ 56.280,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,497-DISPAFTICDINAU/2015,09/01/15,3549-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,500-DISPAFTICDINAU/2015,13/01/15,1777-EXPCNC/2015,$ 2.800.000,UT,$ 131.320,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,562-DISPAFTICDINAU/2015,16/01/15,10360-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,563-DISPAFTICDINAU/2015,16/01/15,5238-EXPCNC/2015,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,564-DISPAFTICDINAU/2015,16/01/15,2748-EXPCNC/2014,$ 4.300.000,UT,$ 201.670,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,565-DISPAFTICDINAU/2015,16/01/15,3143-EXPCNC/2015,$ 500.000,UT,$ 23.450,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,566-DISPAFTICDINAU/2015,16/01/15,6315-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,567-DISPAFTICDINAU/2015,16/01/15,985-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,568-DISPAFTICDINAU/2015,20/01/15,10366-EXPCNC/2013,$ 1.600.000,UT,$ 75.040,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,569-DISPAFTICDINAU/2015,20/01/15,900-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecentro,631-DISPAFTICDINAU/2015,21/01/15,16915-EXPCNC/2014,$ 800.000,UT,$ 37.520,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,570-DISPAFTICDINAU/2015,20/01/15,1062-EXPCNC/2014,$ 1.600.000,UT,$ 75.040,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,571-DISPAFTICDINAU/2015,20/01/15,9359-EXPCNC/2013,$ 5.600.000,UT,$ 262.640,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,591-DISPAFTICDINAU/2015,20/01/15,15802-EXPCNC/2014,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,592-DISPAFTICDINAU/2015,20/01/15,7405-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,572-DISPAFTICDINAU/2015,20/01/15,8772-EXPCNC/2014,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,573-DISPAFTICDINAU/2015,20/01/15,903-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,593-DISPAFTICDINAU/2015,20/01/15,4387-EXPCNC/2015,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,574-DISPAFTICDINAU/2015,20/01/15,11747-EXPCNC/2013,$ 2.200.000,UT,$ 103.180,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,594-DISPAFTICDINAU/2015,20/01/15,10362-EXPCNC/2014,$ 3.600.000,UT,$ 168.840,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,575-DISPAFTICDINAU/2015,20/01/15,800-EXPCNC/2014,$ 2.100.000,UT,$ 98.490,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,595-DISPAFTICDINAU/2015,20/01/15,1205-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,576-DISPAFTICDINAU/2015,20/01/15,72-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,596-DISPAFTICDINAU/2015,20/01/15,14932-EXPCNC/2013,$ 1.400.000,UT,$ 65.660,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,577-DISPAFTICDINAU/2015,20/01/15,9905-EXPCNC/2014,$ 4.000.000,UT,$ 187.600,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,597-DISPAFTICDINAU/2015,20/01/15,815-EXPCNC/2015,$ 2.000.000,UT,$ 93.800,Cambio de Domicilio,Multa,2015
Telefónica de Argentina S.A.,598-DISPAFTICDINAU/2015,20/01/15,6514-EXPCNC/2015,$ 400.000,UT,$ 18.760,Cambio de Domicilio,Multa,2015
Telecom Argentina S.A.,599-DISPAFTICDINAU/2015,20/01/15,10447-EXPCNC/2014,$ 2.400.000,UT,$ 112.560,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,600-DISPAFTICDINAU/2015,20/01/15,1960-EXPAFTIC/2015,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,632-DISPAFTICDINAU/2015,21/01/15,1362-EXPCNC/2015,$ 1.200.000,UT,$ 56.280,Bloqueo Servicio,Multa,2015
Telecom Argentina S.A.,578-DISPAFTICDINAU/2015,20/01/15,7709-EXPCNC/2014,$ 12.000.000,UT,$ 562.800,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,579-DISPAFTICDINAU/2015,20/01/15,6439-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,633-DISPAFTICDINAU/2015,21/01/15,9892-EXPCNC/2014,$ 2.500.000,UT,$ 117.250,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,580-DISPAFTICDINAU/2015,20/01/15,908-EXPCNC/2014,$ 2.000.000,UT,$ 93.800,Reparación Servicio,Multa,2015
Telecom Personal S.A.,601-DISPAFTICDINAU/2015,20/01/15,1056-EXPAFTIC/2015,$ 400.000,UT,$ 18.760,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,581-DISPAFTICDINAU/2015,20/01/15,1824-EXPCNC/2014,$ 12.400.000,UT,$ 581.560,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,582-DISPAFTICDINAU/2015,20/01/15,9554-EXPCNC/2014,$ 1.500.000,UT,$ 70.350,Reparación Servicio,Multa,2015
Telefónica de Argentina S.A.,634-DISPAFTICDINAU/2015,21/01/15,1379-EXPCNC/2015,$ 400.000,UT,$ 18.760,Facturación,Multa,2015
Telecom Argentina S.A.,602-DISPAFTICDINAU/2015,20/01/15,467-EXPAFTIC/2015,$ 500.000,UT,$ 23.450,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,583-DISPAFTICDINAU/2015,20/01/15,6310-EXPCNC/2014,$ 1.200.000,UT,$ 56.280,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,635-DISPAFTICDINAU/2015,21/01/15,2521-EXPCNC/2014,$ 4.000.000,UT,$ 187.600,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,603-DISPAFTICDINAU/2015,20/01/15,5898-EXPCNC/2014,$ 3.600.000,UT,$ 168.840,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,584-DISPAFTICDINAU/2015,20/01/15,9658-EXPCNC/2014,$ 1.500.000,UT,$ 70.350,Reparación Servicio,Multa,2015
Telecom Argentina S.A.,585-DISPAFTICDINAU/2015,20/01/15,7331-EXPCNC/2014,$ 4.000.000,UT,$ 187.600,Instalación Servicio,Multa,2015
Telecom Argentina S.A.,604-DISPAFTICDINAU/2015,20/01/15,2765-EXPCNC/2014,$ 12.000.000,UT,$ 562.800,Reparación Servicio,Multa,2015
